tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,2,L,533.406,0.3078553,0.1480899,-0.1433518,0.2823867,0.03415512,-0.02232091,0.001113109,0.000198426,-0.0004880418,-0.9037803,0.1901555,-0.3819674,0.033511,-0.6666667,0.7307692,-0.12,-0.6169093,-0.2246677,0.1055976
M1,2,L,550.059,0.3230419,0.1502344,-0.150573,0.2975733,0.03629968,-0.02954215,0.0009119433,0.0001287791,-0.0004336293,-0.9037803,0.1901555,-0.3819674,0.033511,-0.75,0.6538461,-0.16,-0.697351,-0.2914265,0.165045
M1,2,L,566.7271,0.3369235,0.1518245,-0.1575074,0.3114548,0.03788974,-0.03647657,0.0008328239,9.539568E-05,-0.0004160311,-0.8935668,0.1938613,-0.4027299,0.04201015,-0.875,0.6538461,-0.16,-0.758847,-0.2453046,0.2707875
M1,2,L,583.398,0.3494088,0.1531403,-0.1643438,0.3239402,0.03920557,-0.04331294,0.0007489265,7.892959E-05,-0.0004100765,-0.8866352,0.1958718,-0.4162914,0.04705125,-0.9166667,0.6538461,-0.12,-0.737765,-0.2102274,0.3378677
M1,2,L,600.065,0.3592395,0.1536261,-0.1711974,0.3337708,0.03969131,-0.05016655,0.0005898277,2.914342E-05,-0.0004112085,-0.8819594,0.1960578,-0.4252124,0.05388337,-0.875,0.6153846,-0.08,-0.6593176,-0.2304424,0.3518589
M1,2,L,616.733,0.367894,0.1539303,-0.1772778,0.3424254,0.03999557,-0.05624691,0.0005192314,1.825451E-05,-0.0003647917,-0.8810728,0.1956767,-0.4268944,0.05641484,-0.9166667,0.5769231,-0.08,-0.6777055,-0.2503896,0.3978913
M1,2,L,633.403,0.3746142,0.1544451,-0.1812348,0.3491455,0.04051029,-0.06020392,0.0004031291,3.087681E-05,-0.0002373738,-0.8799672,0.1925002,-0.4294435,0.06465044,-0.9583333,0.5769231,-0.12,-0.7202727,-0.2371616,0.406113
M1,2,L,650.085,0.3789482,0.1536067,-0.1847727,0.3534795,0.03967195,-0.06374182,0.000259801,-5.02541E-05,-0.0002120784,-0.8823276,0.1864515,-0.4263441,0.07046074,-0.9583333,0.6538461,-0.12,-0.7165148,-0.1588613,0.3733762
M1,2,L,666.739,0.3807966,0.1522115,-0.1863953,0.355328,0.03827675,-0.06536445,0.000110992,-8.377544E-05,-9.743201E-05,-0.8874291,0.1789345,-0.4185278,0.07270958,-0.8333333,0.7692308,-0.12,-0.6407867,-0.08661079,0.2359514
M1,3,L,16.634,0.01497444,0.1096392,-0.1259533,0,0,0,0,0,0,-0.9947665,0.0878846,0.04945181,0.01644587,-0.04166667,0.9615384,0.16,-0.01690064,-0.0245977,-0.01403435
