tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,2,L,433.385,0.01808418,-0.1591998,0.05865918,0.009294881,-0.1938017,0.05160669,0.0002290486,-0.001339699,2.192149E-05,-0.9954671,-0.0733656,-0.0386821,-0.04654466,0.125,1.884615,-0.48,-0.08010584,0.936838,-0.2001046
M1,2,L,450.046,0.01638731,-0.1836684,0.05872984,0.007598007,-0.2182703,0.05167735,-0.000101847,-0.001468616,4.240894E-06,-0.9928986,-0.09545577,-0.03647584,-0.06091096,0.125,1.923077,-0.48,-0.1358276,0.9786056,-0.1045003
M1,2,L,466.724,0.01783583,-0.2029742,0.05722053,0.009046534,-0.2375761,0.05016804,8.68525E-05,-0.001157558,-9.049693E-05,-0.9915592,-0.1094234,-0.03460648,-0.06032677,0.04166667,1.884615,-0.48,-0.2092083,0.9332231,-0.0528356
M1,2,L,483.391,0.01672438,-0.2203279,0.05574171,0.007935079,-0.2549298,0.04868922,-6.668601E-05,-0.001041201,-8.872774E-05,-0.9906495,-0.1214543,-0.03040034,-0.05420505,0.125,2,-0.44,-0.108285,1.048021,0.05577702
M1,2,L,500.05,0.01589768,-0.2342671,0.05316736,0.007108381,-0.268869,0.04611487,-4.96247E-05,-0.0008367415,-0.0001545319,-0.9904475,-0.1251784,-0.02644253,-0.05142994,0.2083333,2.115385,-0.4,-0.0206681,1.158601,0.1351603
M1,2,L,516.718,0.01346489,-0.246597,0.05031811,0.004675588,-0.2811989,0.04326562,-0.0001459559,-0.0007397333,-0.0001709414,-0.9905164,-0.1248393,-0.02473173,-0.05177544,0.25,2.192308,-0.4,0.01226018,1.237306,0.151736
M1,2,L,533.392,0.01206074,-0.2544789,0.04732193,0.003271436,-0.2890808,0.04026944,-8.421196E-05,-0.0004727044,-0.0001796914,-0.9912182,-0.1172378,-0.0189161,-0.05817173,0.375,1.961538,-0.36,0.1362754,1.022128,0.1014168
M1,2,L,550.054,0.0103336,-0.2578279,0.04556513,0.001544299,-0.2924298,0.03851264,-0.0001036574,-0.000200995,-0.0001054377,-0.992353,-0.1063649,-0.0174594,-0.06014463,0.2916667,1.884615,-0.4,0.05243445,0.9478381,0.004725607
M1,2,L,566.726,0.007158957,-0.2587044,0.0434138,-0.001630342,-0.2933063,0.03636131,-0.0001904175,-5.257236E-05,-0.0001290387,-0.9930547,-0.1013775,-0.01674703,-0.05731115,0.2083333,1.846154,-0.4,-0.01497672,0.9002709,-0.02080145
M1,2,L,583.416,0.004077623,-0.2563472,0.04155841,-0.004711676,-0.2909491,0.03450593,-0.0001846216,0.0001412315,-0.0001111672,-0.9956461,-0.07941049,-0.01332883,-0.04696095,0.2083333,1.730769,-0.36,0.0369149,0.7777057,-0.08345508
